Name,CodigoProvincia,CCAA,Population,TotalCensus,AbstentionPtge,AbstencionAlta,Izda_Pct,Dcha_Pct,Otros_Pct,Izquierda,Derecha,Age_0-4_Ptge,Age_under19_Ptge,Age_19_65_pct,Age_over65_pct,WomanPopulationPtge,ForeignersPtge,SameComAutonPtge,SameComAutonDiffProvPtge,DifComAutonPtge,UnemployLess25_Ptge,Unemploy25_40_Ptge,UnemployMore40_Ptge,AgricultureUnemploymentPtge,IndustryUnemploymentPtge,ConstructionUnemploymentPtge,ServicesUnemploymentPtge,totalEmpresas,Industria,Construccion,ComercTTEHosteleria,Servicios,ActividadPpal,inmuebles,Pob2010,SUPERFICIE,Densidad,PobChange_pct,PersonasInmueble,Explotaciones
Luzaide / Valcarlos,31,Navarra,377,299,44.816,1,30.304,40.606,27.273,0,1,1.061,9.549,60.744,29.708,42.706,-2.39,75.066,0,6.897,0,33.333,66.667,0,33.333,0,66.667,44,0,0,0,0,Otro,235,407,5026.8513,MuyBaja,-7.37,1.6,40
Mañeru,31,Navarra,432,338,21.893,0,55.682,20.455,21.212,1,0,6.019,18.751,61.575,19.675,46.065,3.47,82.176,0,10.648,4.167,58.333,37.5,4.167,12.5,8.333,70.833,24,0,0,0,0,Otro,243,420,577.0849,MuyBaja,2.86,1.78,47
Marañón,31,Navarra,53,47,34.043,1,58.065,25.806,16.129,1,0,1.887,9.435,58.491,32.076,50.943,1.89,66.038,0,32.075,0,33.333,66.667,0,0,0,100,0,0,0,0,0,Otro,73,58,2188.1216,?,-8.62,0.73,9
Marcilla,31,Navarra,2800,2013,29.558,0,46.756,45.134,4.725,1,0,5.071,20.606,59.608,19.785,50.036,13.07,69.107,0,13.714,12.069,39.655,48.276,8.046,25.862,4.023,56.322,174,20,25,73,56,ComercTTEHosteleria,"1,620","2,838",2610.6771,Baja,-1.34,1.73,76
Mélida,31,Navarra,729,568,25.88,0,51.069,45.844,0.95,1,0,3.155,13.717,54.872,31.413,48.148,12.07,78.052,0,9.328,18.182,27.273,54.545,6.061,36.364,3.03,36.364,35,0,0,0,0,Otro,513,769,7846.45,MuyBaja,-5.2,1.42,55
Mendavia,31,Navarra,3597,2780,28.237,0,51.629,42.306,2.807,1,0,4.198,16.848,59.215,23.936,48.791,8.79,71.838,0,18.21,13.433,49.254,37.313,17.413,36.318,3.98,36.816,222,36,36,94,56,ComercTTEHosteleria,"2,413","3,796",3294.6607,Baja,-5.24,1.49,290
Mendaza,31,Navarra,311,258,29.845,0,30.387,60.221,8.84,0,1,2.572,14.469,55.627,29.904,49.196,7.72,80.386,0,9.968,15.385,38.462,46.154,23.077,0,0,69.231,13,0,0,0,0,Otro,260,333,3943.4151,MuyBaja,-6.61,1.2,76
Mendigorría,31,Navarra,1055,826,26.634,0,41.254,40.429,15.182,1,0,5.308,18.104,59.147,22.749,48.057,5.02,84.834,0,7.488,13.333,36.667,50,0,26.667,6.667,63.333,54,7,10,26,11,ComercTTEHosteleria,683,"1,076",2258.2553,MuyBaja,-1.95,1.54,70
Metauten,31,Navarra,291,246,30.081,1,32.558,47.093,19.186,0,1,1.031,13.745,52.92,33.334,44.674,3.09,90.378,0,6.186,14.286,28.571,57.143,7.143,28.571,14.286,35.714,16,0,0,0,0,Otro,159,286,2834.177,MuyBaja,1.75,1.83,60
Milagro,31,Navarra,3290,2193,32.877,1,51.495,44.09,1.97,1,0,4.802,20.242,60.609,19.15,47.751,17.99,60.274,0,14.59,13.208,50,36.792,21.698,19.34,2.358,46.698,142,14,19,68,41,ComercTTEHosteleria,"1,701","3,414",264.6476,Alta,-3.63,1.93,195
Mirafuentes,31,Navarra,56,47,10.638,0,38.095,33.333,21.429,1,0,1.786,12.5,55.357,32.143,57.143,1.79,92.857,0,3.571,0,0,100,0,0,0,100,0,0,0,0,0,Otro,62,45,5979.4265,MuyBaja,24.44,0.9,18
Miranda de Arga,31,Navarra,847,680,27.206,0,65.454,25.252,5.859,1,0,3.66,14.876,56.552,28.572,48.288,5.43,75.915,0,10.626,2.439,48.78,48.78,9.756,26.829,4.878,56.098,48,0,0,0,0,Otro,612,951,2260.6127,MuyBaja,-10.94,1.38,79
Monreal / Elo,31,Navarra,470,373,25.469,0,34.893,46.403,15.468,0,1,3.404,21.49,62.765,15.745,45.957,2.34,78.085,0,17.234,8,32,60,0,4,16,76,34,0,0,0,0,Otro,280,489,1083.6935,MuyBaja,-3.89,1.68,21
Monteagudo,31,Navarra,1097,861,20.674,0,45.681,50.22,1.318,0,1,3.191,15.406,54.787,29.81,49.863,8.48,71.65,0,19.599,2.273,40.909,56.818,11.364,34.091,6.818,43.182,54,10,9,14,21,Servicios,534,"1,145",894.1056,Baja,-4.19,2.05,95
Morentin,31,Navarra,129,110,42.727,1,44.445,42.857,12.698,1,0,3.101,13.179,62.015,24.806,48.837,0,77.519,0,21.705,0,44.444,55.556,0,0,22.222,77.778,11,0,0,0,0,Otro,82,139,1446.9926,MuyBaja,-7.19,1.57,22
Mues,31,Navarra,88,71,32.394,1,39.584,47.917,12.5,0,1,1.136,7.955,52.272,39.772,46.591,14.77,62.5,0,19.318,0,50,50,25,25,0,50,6,0,0,0,0,Otro,118,95,1321.7087,MuyBaja,-7.37,0.75,21
Murchante,31,Navarra,3842,2869,29.941,0,46.916,45.223,3.881,1,0,5.258,21.344,60.619,18.037,49.74,11.43,74.701,0,12.572,14.861,39.628,45.511,12.384,12.074,9.288,47.988,243,35,52,93,63,ComercTTEHosteleria,"1,850","3,753",447.2011,Alta,2.37,2.08,104
Murieta,31,Navarra,353,255,33.725,1,49.112,36.686,11.243,1,0,4.249,18.13,60.34,21.529,46.459,10.77,63.173,0,18.697,15.789,63.158,21.053,15.789,10.526,5.263,57.895,27,0,0,0,0,Otro,258,353,5872.0664,MuyBaja,0,1.37,28
Murillo el Cuende,31,Navarra,654,490,29.592,0,58.841,35.652,3.768,1,0,4.434,15.902,66.666,17.431,49.083,13.61,68.349,0,17.737,14.634,51.22,34.146,14.634,17.073,7.317,53.659,27,0,0,0,0,Otro,404,631,3379.4035,MuyBaja,3.65,1.62,113
Murillo el Fruto,31,Navarra,634,502,30.677,1,47.989,46.84,4.31,1,0,1.577,13.879,57.097,29.023,48.107,4.42,81.546,0,10.252,11.111,47.222,41.667,5.556,16.667,2.778,72.222,34,0,0,0,0,Otro,400,714,594.0945,Baja,-11.2,1.59,54
Muruzábal,31,Navarra,266,212,27.358,0,38.961,46.104,11.688,0,1,2.632,15.789,57.518,26.691,56.015,1.88,79.323,0,17.293,0,8.333,91.667,0,25,0,66.667,22,0,0,0,0,Otro,212,289,9592.4479,MuyBaja,-7.96,1.25,25
Navascués / Nabaskoze,31,Navarra,151,145,22.759,0,24.107,35.714,40.179,0,0,0,2.649,58.943,38.411,41.06,0,92.715,0,7.285,0,33.333,66.667,0,0,0,100,9,0,0,0,0,Otro,223,182,941.7851,MuyBaja,-17.03,0.68,24
Nazar,31,Navarra,45,34,17.647,0,50,42.857,7.143,1,0,2.222,17.777,53.331,28.887,42.222,0,77.778,0,20,0,0,100,0,100,0,0,4,0,0,0,0,Otro,52,51,1984.7568,MuyBaja,-11.76,0.87,10
Noáin (Valle de Elorz) / Noain (Elortzibar),31,Navarra,7892,5572,30.061,1,47.909,38.26,11.804,1,0,9.541,26.52,63.926,9.554,49.417,-4.33,68.398,0,20.4,8.249,51.911,39.839,1.006,9.457,7.243,74.044,789,103,104,320,262,ComercTTEHosteleria,"3,388","7,119",954.8129,Alta,10.86,2.33,60
Obanos,31,Navarra,904,691,21.274,0,36.764,44.118,18.015,0,1,4.314,20.021,63.052,16.926,50.774,8.96,78.319,0,11.283,14.286,26.19,59.524,0,11.905,9.524,69.048,72,0,0,0,0,Otro,641,946,327.8235,Baja,-4.44,1.41,99999
Ochagavía / Otsagabia,31,Navarra,560,494,30.972,1,25.22,40.469,34.018,0,1,1.071,9.821,55.177,35,47.679,1.43,88.393,0,7.321,0,33.333,66.667,0,16.667,0,83.333,60,0,0,0,0,Otro,393,626,2408.5812,MuyBaja,-10.54,1.42,38
Oco,31,Navarra,64,62,29.032,0,13.636,43.182,36.364,0,1,4.688,12.501,56.252,31.251,50,0,96.875,0,1.563,0,50,50,0,50,0,50,4,0,0,0,0,Otro,,69,12916.0395,MuyBaja,-7.25,,12
Odieta,31,Navarra,370,299,34.783,1,38.462,23.077,36.41,1,0,7.297,19.189,65.945,14.864,44.324,1.08,90.541,0,7.838,6.667,20,73.333,0,20,0,80,32,0,0,0,0,Otro,208,345,810.3885,MuyBaja,7.25,1.78,27
Oiz,31,Navarra,141,111,38.739,1,33.824,17.647,39.706,0,0,3.546,17.021,61.702,21.277,42.553,7.8,79.433,0,12.057,0,40,60,0,0,0,100,13,0,0,0,0,Otro,76,151,1598.7309,MuyBaja,-6.62,1.86,17
Olaibar,31,Navarra,316,235,31.489,1,39.13,34.161,25.466,1,0,5.38,18.354,64.557,17.088,43.987,4.43,78.797,0,13.291,33.333,22.222,44.444,0,0,11.111,66.667,18,0,0,0,0,Otro,147,232,1918.6601,MuyBaja,36.21,2.15,15
Olazti / Olazagutía,31,Navarra,1520,1161,37.984,1,43.333,17.361,36.944,1,0,4.342,18.092,59.209,22.697,48.947,8.29,72.829,0,15.921,10.588,37.647,51.765,0,22.353,4.706,62.353,114,15,13,64,22,ComercTTEHosteleria,873,"1,719",435.4836,Baja,-11.58,1.74,14
Olejua,31,Navarra,49,45,24.444,0,23.529,44.118,20.588,0,1,6.122,10.204,51.021,38.777,42.857,0,97.959,0,2.041,50,50,0,50,0,0,50,0,0,0,0,0,Otro,30,55,8415.8391,MuyBaja,-10.91,1.63,9
Olite / Erriberri,31,Navarra,3907,3016,28.15,0,51.269,38.394,8.399,1,0,4.889,19.555,59.814,20.629,49.501,6.81,74.61,0,14.41,8.808,40.933,50.259,9.845,16.58,5.181,60.622,295,39,48,121,87,ComercTTEHosteleria,"2,262","3,722",4072.1289,MuyBaja,4.97,1.73,174
Ollo,31,Navarra,409,311,30.225,1,41.936,29.032,27.189,1,0,4.645,24.204,56.966,18.825,46.944,0.73,87.531,0,11.736,13.043,34.783,52.174,4.348,8.696,4.348,73.913,17,0,0,0,0,Otro,257,366,8171.682,MuyBaja,11.75,1.59,52
Olóriz / Oloritz,31,Navarra,195,156,17.308,0,49.613,36.434,10.078,1,0,4.103,21.026,63.591,15.385,42.051,2.56,84.615,0,7.692,25,0,75,0,25,25,25,11,0,0,0,0,Otro,141,185,4125.2647,MuyBaja,5.41,1.38,31
Orbaizeta,31,Navarra,202,182,28.571,0,31.539,22.307,44.615,0,0,1.98,13.861,55.446,30.692,49.505,0.5,96.535,0,1.98,0,75,25,0,25,0,75,17,0,0,0,0,Otro,162,220,899.4096,MuyBaja,-8.18,1.25,24
Orbara,31,Navarra,42,38,7.895,0,42.857,34.285,20,1,0,2.381,7.143,47.62,45.239,47.619,0,90.476,0,9.524,0,0,0,0,0,0,0,5,0,0,0,0,Otro,30,48,720.479,MuyBaja,-12.5,1.4,6
Orísoain,31,Navarra,92,69,18.841,0,51.786,32.143,12.5,1,0,4.348,21.74,54.35,23.914,46.739,1.09,88.043,0,11.957,0,33.333,66.667,0,0,0,100,7,0,0,0,0,Otro,64,86,1154.1222,MuyBaja,6.98,1.44,99999
Orkoien,31,Navarra,3770,2562,29.742,0,53.834,31.222,12.333,1,0,8.912,28.674,64.19,7.135,49.443,5.78,72.202,0,16.021,11.163,56.279,32.558,2.791,10.698,5.116,73.488,447,103,65,131,148,Servicios,"1,523","3,511",505.3658,Alta,7.38,2.48,10
Oronz / Orontze,31,Navarra,46,37,32.432,1,40,16,44,0,0,2.174,26.088,54.35,19.566,45.652,0,91.304,0,8.696,0,0,0,0,0,0,0,6,0,0,0,0,Otro,33,53,2415.0653,MuyBaja,-13.21,1.39,3
Oroz-Betelu / Orotz-Betelu,31,Navarra,153,146,36.986,1,20.652,34.783,38.043,0,0,0.654,1.308,54.902,43.792,43.137,2.61,92.81,0,3.922,0,75,25,0,0,0,100,7,0,0,0,0,Otro,141,169,4799.1539,MuyBaja,-9.47,1.09,9
Orreaga / Roncesvalles,31,Navarra,32,27,44.444,1,0,86.666,6.667,0,1,3.125,15.625,56.25,28.125,50,9.38,81.25,0,6.25,0,0,0,0,0,0,0,6,0,0,0,0,Otro,25,24,1265.3471,MuyBaja,33.33,1.28,3
Oteiza,31,Navarra,928,761,32.063,1,56.286,23.404,17.988,1,0,4.31,18.426,58.191,23.384,47.198,3.13,90.625,0,4.095,6.557,49.18,44.262,4.918,21.311,3.279,62.295,48,0,0,0,0,Otro,525,963,2513.67,MuyBaja,-3.63,1.77,211
Pamplona / Iruña,31,Navarra,195853,147714,28.609,0,42.73,40.039,15.52,1,0,4.542,18.746,59.778,21.478,52.447,9.58,67.013,0,16.784,9.127,45.429,45.444,2.591,9.969,7.985,70.834,"14,088",590,"1,623","4,665","7,210",Servicios,"97,874","197,488",8856.7361,Alta,-0.83,2,26
Peralta / Azkoien,31,Navarra,5863,4305,33.914,1,45.765,48.471,3.199,0,1,5.219,21.388,60.942,17.671,49.684,8.84,71.909,0,11.393,13.213,44.444,42.342,9.309,21.321,2.102,57.357,443,88,39,159,157,ComercTTEHosteleria,,"6,066",2754.9106,Baja,-3.35,,174
Petilla de Aragón,31,Navarra,34,40,30,0,46.429,35.714,17.857,1,0,2.941,2.941,61.765,35.293,38.235,0,88.235,0,8.824,0,0,0,0,0,0,0,0,0,0,0,0,Otro,41,23,1326.3047,MuyBaja,47.83,0.83,3
Piedramillera,31,Navarra,39,36,22.222,0,21.429,67.857,7.143,0,1,0,2.564,46.153,51.281,33.333,0,89.744,0,10.256,0,50,50,0,0,50,50,0,0,0,0,0,Otro,67,54,4238.4479,MuyBaja,-27.78,0.58,33
Pitillas,31,Navarra,511,427,29.977,0,60.535,32.441,5.017,1,0,2.544,12.72,54.011,33.267,51.468,3.13,81.996,0,11.35,26.471,23.529,50,0,20.588,0,73.529,28,0,0,0,0,Otro,392,562,3970.7085,MuyBaja,-9.07,1.3,52
Puente la Reina / Gares,31,Navarra,2818,2090,30.096,1,39.357,36.619,21.081,1,0,5.323,21.612,61.745,16.642,48.687,8.34,72.676,0,14.549,9.036,42.771,48.193,4.217,12.651,7.229,70.482,218,18,34,89,77,ComercTTEHosteleria,"1,732","2,867",2103.9437,Baja,-1.71,1.63,83
Pueyo,31,Navarra,340,273,33.333,1,34.066,26.923,35.165,0,0,4.118,18.824,57.352,23.823,46.176,1.77,87.941,0,10.882,17.647,23.529,58.824,0,23.529,0,64.706,19,0,0,0,0,Otro,226,339,2895.0844,MuyBaja,0.29,1.5,48
Ribaforada,31,Navarra,3692,2556,23.748,0,61.518,33.299,2.873,1,0,5.417,20.992,60.401,18.607,48.835,15.63,74.783,0,8.64,12.238,38.811,48.951,34.266,14.336,5.245,37.413,175,22,31,70,52,ComercTTEHosteleria,"1,591","3,617",9144.0685,MuyBaja,2.07,2.32,141
Romanzado,31,Navarra,173,155,30.968,1,57.009,28.038,14.019,1,0,1.734,13.294,58.381,28.323,47.977,1.73,82.081,0,13.295,0,28.571,71.429,0,42.857,0,57.143,16,0,0,0,0,Otro,146,158,3897.9673,MuyBaja,9.49,1.18,40
Roncal / Erronkari,31,Navarra,227,196,22.449,0,30.921,32.237,35.526,0,0,2.203,12.335,56.828,30.837,46.696,1.32,78.855,0,18.943,0,50,50,0,25,25,50,18,0,0,0,0,Otro,223,254,1527.9169,MuyBaja,-10.63,1.02,26
Sada,31,Navarra,163,147,30.612,1,31.372,60.784,3.922,0,1,0.613,5.521,50.304,44.169,46.626,1.84,92.638,0,4.908,0,0,100,0,0,0,100,13,0,0,0,0,Otro,117,179,894.8987,MuyBaja,-8.94,1.39,32
Saldías,31,Navarra,116,104,50,1,36.538,17.308,46.154,0,0,4.31,9.482,66.38,24.137,41.379,0,82.759,0,16.379,0,75,25,0,25,0,75,12,0,0,0,0,Otro,71,116,1386.6807,MuyBaja,0,1.63,99999
Salinas de Oro / Jaitz,31,Navarra,117,91,29.67,0,35.938,23.437,35.938,0,0,4.274,20.513,61.541,17.949,43.59,0.86,94.017,0,2.564,0,50,50,0,50,0,50,8,0,0,0,0,Otro,80,120,2114.7761,MuyBaja,-2.5,1.46,14
San Adrián,31,Navarra,6196,4676,29.769,0,47.533,46.924,3.106,1,0,5.229,20.739,62.829,16.431,50.468,8.57,59.99,0,28.276,9.852,48.03,42.118,13.547,30.542,4.187,45.813,442,64,67,189,122,ComercTTEHosteleria,"2,966","6,293",6802.9085,MuyBaja,-1.54,2.09,74
San Martín de Unx,31,Navarra,372,321,29.595,0,40.708,48.673,8.85,0,1,2.151,8.603,51.076,40.323,47.581,5.38,82.527,0,11.828,0,42.105,57.895,15.789,15.789,0,63.158,29,0,0,0,0,Otro,407,455,1362.827,MuyBaja,-18.24,0.91,95
Sangüesa / Zangoza,31,Navarra,5020,3865,30.091,1,49.556,37.528,10.548,1,0,4.263,20.458,58.107,21.434,49.303,5.46,72.231,0,17.729,11.694,39.919,48.387,7.661,17.339,5.645,60.484,280,32,37,122,89,ComercTTEHosteleria,"2,619","5,248",5016.7986,Baja,-4.34,1.92,129
Sansol,31,Navarra,100,84,21.429,0,50,45.455,4.545,1,0,0,10,56,34,47,4,69,0,26,50,0,50,0,0,0,100,7,0,0,0,0,Otro,90,109,3395.5743,MuyBaja,-8.26,1.11,14
Santacara,31,Navarra,891,744,21.64,0,44.597,50.428,2.916,0,1,3.143,15.713,57.688,26.598,48.148,4.15,89.113,0,6.51,8.108,35.135,56.757,5.405,37.838,2.703,54.054,36,0,0,0,0,Otro,562,943,868.7287,Baja,-5.51,1.59,58
Sarriés / Sartze,31,Navarra,63,62,41.935,1,50,2.778,33.333,1,0,0,0,66.667,33.334,36.508,0,95.238,0,4.762,0,0,0,0,0,0,0,0,0,0,0,0,Otro,38,68,1490.5889,MuyBaja,-7.35,1.66,10
Sartaguda,31,Navarra,1372,985,28.528,0,47.017,34.801,16.761,1,0,3.863,15.743,57.579,26.674,47.741,16.11,69.242,0,13.994,16.216,44.595,39.189,21.622,22.973,10.811,32.432,86,10,12,42,22,ComercTTEHosteleria,755,"1,398",7132.9798,MuyBaja,-1.86,1.82,102
Sesma,31,Navarra,1183,893,24.86,0,47.242,47.243,3.726,0,1,3.212,16.314,52.241,31.446,48.69,9.47,81.403,0,8.538,7.143,55.357,37.5,23.214,30.357,1.786,37.5,76,10,9,36,21,ComercTTEHosteleria,801,"1,264",613.724,Baja,-6.41,1.48,141
Sorlada,31,Navarra,61,36,25,0,48.148,44.444,7.407,1,0,0,13.115,52.458,34.426,42.623,34.43,62.295,0,4.918,0,60,40,20,0,0,60,0,0,0,0,0,Otro,51,68,4678.6455,MuyBaja,-10.29,1.2,21
Sunbilla,31,Navarra,648,591,42.132,1,42.105,11.404,45.322,0,0,4.475,14.66,63.117,22.223,47.068,2.32,83.796,0,11.574,3.571,53.571,42.857,7.143,28.571,3.571,60.714,59,0,0,0,0,Otro,491,670,9808.3728,MuyBaja,-3.28,1.32,62
Tafalla,31,Navarra,10809,8180,28.056,0,53.39,27.732,16.296,1,0,3.756,18.91,59.58,21.511,50.634,8.6,74.53,0,13.026,13.613,39.442,46.946,2.967,16.056,6.457,64.223,778,69,133,322,254,ComercTTEHosteleria,"5,435","11,413",2135.1884,Alta,-5.29,1.99,156
Tiebas-Muruarte de Reta,31,Navarra,617,486,29.835,0,48.387,41.349,8.504,1,0,4.376,18.963,59.805,21.232,48.947,3.89,78.282,0,14.587,16.667,22.222,61.111,0,16.667,5.556,77.778,45,0,0,0,0,Otro,290,649,564.1617,Baja,-4.93,2.13,20
Tirapu,31,Navarra,51,47,25.532,0,34.285,48.571,17.143,0,1,0,1.961,64.705,33.334,37.255,3.92,80.392,0,15.686,0,75,25,25,0,25,50,4,0,0,0,0,Otro,44,58,1795.7961,MuyBaja,-12.07,1.16,16
Torralba del Río,31,Navarra,118,106,22.642,0,43.902,37.805,17.073,1,0,2.542,10.169,48.304,41.524,46.61,1.7,84.746,0,13.559,0,100,0,60,0,0,40,0,0,0,0,0,Otro,132,131,1238.5519,MuyBaja,-9.92,0.89,41
Torres del Río,31,Navarra,129,117,35.043,1,28.948,56.579,9.211,0,1,0.775,5.426,55.814,38.76,53.488,4.65,72.093,0,21.705,0,20,80,20,0,0,80,9,0,0,0,0,Otro,130,153,21505.9327,MuyBaja,-15.69,0.99,20
Tudela,31,Navarra,35388,25155,29.843,0,45.014,47.999,4.754,0,1,5.352,20.586,62.294,17.119,50.729,13.04,59.868,0,22.683,11.583,42.556,45.861,8.351,12.273,5.81,61.22,"2,663",196,328,"1,034","1,105",Servicios,"17,337","35,268",381.4323,Alta,0.34,2.04,470
Tulebras,31,Navarra,118,97,23.711,0,33.784,64.865,1.351,0,1,0,5.932,63.56,30.508,56.78,12.71,55.932,0,30.508,0,75,25,12.5,12.5,0,75,0,0,0,0,0,Otro,107,124,1185.1152,MuyBaja,-4.84,1.1,36
Ucar,31,Navarra,182,144,26.389,0,41.509,42.453,12.264,0,1,4.945,15.934,60.991,23.077,41.758,3.3,82.418,0,12.637,12.5,62.5,25,0,12.5,0,87.5,12,0,0,0,0,Otro,122,160,11211.813,MuyBaja,13.75,1.49,26
Uharte Arakil,31,Navarra,840,647,42.968,1,30.623,27.913,37.94,0,0,5.714,18.214,59.286,22.5,47.262,6.43,79.167,0,12.143,3.448,44.828,51.724,3.448,37.931,6.897,51.724,41,0,0,0,0,Otro,478,866,5433.4687,MuyBaja,-3,1.76,32
Ujué,31,Navarra,187,159,26.415,0,42.735,31.624,22.222,1,0,2.139,9.626,49.734,40.641,44.385,-4.21,89.84,0,5.882,0,0,100,0,0,0,100,18,0,0,0,0,Otro,296,218,9643.7304,MuyBaja,-14.22,0.63,81
Ultzama,31,Navarra,1666,1320,34.47,1,35.145,36.416,26.59,0,1,3.842,20.228,58.043,21.729,47.959,4.08,88.295,0,6.603,16.327,46.939,36.735,0,22.449,4.082,73.469,139,15,23,63,38,ComercTTEHosteleria,789,"1,694",3730.8763,MuyBaja,-1.65,2.11,108
Unciti,31,Navarra,219,193,19.689,0,43.226,41.29,12.903,1,0,0.457,11.873,61.187,26.941,41.553,1.83,83.105,0,12.329,0,54.545,45.455,0,27.273,0,63.636,15,0,0,0,0,Otro,133,225,1887.8719,MuyBaja,-2.67,1.65,40
Unzué / Untzue,31,Navarra,124,112,16.964,0,55.914,25.807,18.28,1,0,2.419,10.483,58.871,30.645,42.742,2.42,91.129,0,6.452,0,0,100,100,0,0,0,8,0,0,0,0,Otro,99,133,775.0263,MuyBaja,-6.77,1.25,14
Urdazubi / Urdax,31,Navarra,402,322,34.472,1,21.801,43.128,32.701,0,1,5.721,17.413,62.934,19.652,51.99,8.71,79.602,0,7.96,0,55.556,44.444,0,0,0,100,72,0,0,0,0,Otro,213,361,1518.7664,MuyBaja,11.36,1.89,32
Urdiain,31,Navarra,681,527,37.951,1,33.027,12.232,53.823,0,0,4.112,20.412,53.451,26.138,48.018,2.94,86.784,0,9.398,11.111,27.778,61.111,0,22.222,5.556,61.111,55,0,0,0,0,Otro,,710,14085.6324,MuyBaja,-4.08,,25
Urraul Alto,31,Navarra,152,133,26.316,0,32.653,46.938,18.367,0,1,1.974,9.869,63.158,26.973,40.789,1.97,89.474,0,5.921,0,100,0,0,0,0,100,10,0,0,0,0,Otro,119,157,5981.3755,MuyBaja,-3.18,1.28,41
Urraul Bajo,31,Navarra,294,260,36.923,1,43.293,37.805,17.683,1,0,3.741,14.625,49.66,35.714,55.782,1.36,78.571,0,19.388,0,76.471,23.529,5.882,11.765,23.529,52.941,16,0,0,0,0,Otro,177,295,1119.7982,MuyBaja,-0.34,1.66,59
Urroz,31,Navarra,186,158,44.937,1,22.989,29.885,44.828,0,0,3.763,17.742,56.99,25.268,45.161,1.61,90.323,0,7.527,50,0,50,0,0,0,100,7,0,0,0,0,Otro,76,190,2091.6265,MuyBaja,-2.11,2.45,28
Urroz-Villa,31,Navarra,408,306,26.797,0,45.535,32.589,19.643,1,0,4.902,20.099,61.763,18.136,47.549,4.17,87.99,0,5.392,10,35,55,0,20,15,60,31,0,0,0,0,Otro,232,393,1193.449,MuyBaja,3.82,1.76,16
Urzainqui / Urzainki,31,Navarra,95,81,32.099,1,18.182,40,38.182,0,1,4.211,9.475,54.736,35.79,43.158,2.11,93.684,0,4.211,0,0,100,0,0,0,100,11,0,0,0,0,Otro,79,92,862.6343,MuyBaja,3.26,1.2,8
Uterga,31,Navarra,174,140,20.714,0,41.441,36.036,18.018,1,0,2.299,17.816,62.644,19.54,42.529,6.32,79.31,0,10.92,0,33.333,66.667,0,16.667,16.667,66.667,15,0,0,0,0,Otro,123,187,5834.4188,MuyBaja,-6.95,1.41,24
Uztárroz / Uztarroze,31,Navarra,154,151,24.503,0,22.807,33.333,42.982,0,0,0,0,56.494,43.507,50.649,0,92.208,0,7.143,0,0,100,0,0,0,100,10,0,0,0,0,Otro,126,184,4489.5249,MuyBaja,-16.3,1.22,32
Valle de Egüés / Eguesibar,31,Navarra,19603,13188,26.35,0,44.764,39.339,14.022,1,0,12.855,31.785,64.178,4.036,49.6,5.47,74.448,0,13.993,6.417,62.093,31.491,1.086,10.76,5.035,76.802,955,54,109,262,530,Servicios,"7,516","14,354",387.034,Alta,36.57,2.61,47
Valle de Yerri / Deierri,31,Navarra,1497,1238,35.864,1,36.775,41.058,19.899,0,1,3.607,17.435,54.708,27.855,49.031,2.61,83.567,0,12.224,5.172,37.931,56.897,1.724,18.966,5.172,68.966,111,17,20,53,21,ComercTTEHosteleria,974,"1,557",2295.3434,MuyBaja,-3.85,1.54,272
Valtierra,31,Navarra,2443,1872,31.09,1,57.597,37.287,2.713,1,0,3.725,17.233,57.391,25.378,50.675,9.87,79.861,0,8.187,7.383,48.322,44.295,13.423,24.832,5.369,48.322,150,14,20,71,45,ComercTTEHosteleria,"1,251","2,562",3532.9573,MuyBaja,-4.64,1.95,143
Viana,31,Navarra,4048,3115,28.09,0,47.858,40.268,9.643,1,0,5.188,18.577,60.943,20.48,48.715,6.99,50.049,0,40.514,6.329,40.084,53.586,10.97,20.253,4.641,59.494,295,62,44,116,73,ComercTTEHosteleria,"2,412","3,937",3970.0716,Baja,2.82,1.68,239
Vidángoz / Bidankoze,31,Navarra,94,87,29.885,0,26.23,40.983,32.787,0,1,3.191,8.511,63.829,27.659,45.745,0,92.553,0,7.447,0,100,0,0,0,0,100,7,0,0,0,0,Otro,,100,513.7217,MuyBaja,-6,,14
Villafranca,31,Navarra,2805,1915,25.431,0,52.731,39.286,6.583,1,0,5.383,22.103,57.219,20.677,49.59,18.4,68.734,0,9.091,9.392,51.381,39.227,14.917,25.967,3.315,41.989,174,18,24,68,64,ComercTTEHosteleria,"1,554","2,997",1110.3757,Baja,-6.41,1.81,155
Villamayor de Monjardín,31,Navarra,128,102,22.549,0,40.506,49.367,8.861,0,1,0,14.844,60.157,25,47.656,8.59,84.375,0,6.25,0,50,50,0,25,25,50,13,0,0,0,0,Otro,61,137,2164.4348,MuyBaja,-6.57,2.1,10
Villatuerta,31,Navarra,1137,875,27.543,0,48.107,35.016,14.196,1,0,5.453,22.867,61.125,16.008,49.604,5.37,78.716,0,12.577,6.667,43.333,50,3.333,21.667,5,63.333,133,44,24,40,25,Industria,525,"1,099",105.9386,Alta,3.46,2.17,62
Villava / Atarrabia,31,Navarra,10265,7879,27.567,0,50.097,24.373,23.936,1,0,4.072,21.685,63.322,14.993,50.989,6.33,75.49,0,13.229,8.129,40.184,51.687,1.534,11.35,5.521,73.006,490,23,94,195,178,ComercTTEHosteleria,"4,341","10,568",1655.9032,Alta,-2.87,2.36,2
