,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_sqr,AcidoCitrico_exp,Azucar_sqr,CloruroSodico_sqr,Densidad_raiz4,pH_sqrt,Sulfatos_log,Alcohol_sqrt,CalifProductor_sqrt,PrecioBotella_sqr,aleatorio_exp,aleatorio2_cuarta,Beneficio
3177,0.32,0.33,-19.7,0.217,0.99258,3.03,0.85,18.5,2,2.04,M,*,3.0,7.6923076923076925,0.6269854719113137,0.20015434365968432,9.556416316846391,21.31438440173779,5.418481613536591,13.093951948098326,1.3231508858035919,1.677126894100597,1.2303170678155195,2.2866868326284906,1.3645593560288818,0.497203764333781,8.646272929919283,0.2248838723232456,600
3178,0.72,1.24,3.1,0.335,0.998,2.81,0.49,22.7,4,2.51,R,**,3.0,0.0,0.009139517158480048,0.9305214199853301,13.054307841868711,62.18606429235193,9.0437685012548,15.94483651917975,1.3456020133022877,1.5753901343837629,1.1097737067514437,2.5329871524809953,1.9297524380738358,1.0480530876224683,1.0313636149670247,105.15224115948813,774
3179,0.25,1.08,53.3,-0.9,0.99319,3.2,0.02,11.0,3,1.92,M,*,2.0,0.0,0.2142754217069348,0.5817781539503103,9.00025669986789,51.51471061109624,20.280863279414778,0.0053441873845902835,1.3257351344918955,1.7516993159108047,0.9267467735982186,1.7632747999977538,1.6712221139600012,0.3890984055799129,2.0893096303926755,16.064770907306805,528
3180,-0.52,0.43,28.0,-0.132,0.98783,2.85,1.87,5.7,2,3.34,M,Desc,1.0,0.0,0.42145524138030144,0.9058522548365058,3.982874817529352,23.97584505795192,14.057971864114599,6.304121835241632,1.3024896833717867,1.594370662887918,1.50927910061517,1.2693096447120944,1.3645593560288818,2.5166974387556182,4.2623449160475255,94.43639888720956,365
3181,-0.02,0.21,9.65,0.041,0.99334,2.19,1.92,10.9,2,1.9,MB,***,2.0,0.0,0.2641761130153697,0.9604450328392791,7.011245122855285,18.50765685017808,10.256004044572832,9.363096304730316,1.3263682960791907,1.2447153009713434,1.5211413752300396,1.7552418745871827,1.3645593560288818,0.37236762065552176,2.480750760364488,119.34566122490477,817
3182,1.59,2.18,29.3,0.041,1.01736,3.33,0.5,13.1,3,3.97,MB,**,3.0,0.0,0.024608341373797193,0.5781024833232329,22.541942265933816,187.9505876473243,14.350011586188085,9.363096304730316,1.4177917489586358,1.806649559999193,1.113325991464476,1.9242353396520266,1.6712221139600012,4.054157128908195,1.0877550905721125,15.662572111867709,928
3183,0.03,-0.72,1.7,0.045,0.992,2.47,0.6,17.0,3,6.1,M,**,2.0,0.0,0.7200005399307444,0.5275730314428871,7.3608667581678535,6.19599323925386,8.794551011908943,9.44095700642585,1.3206796084552703,1.4037315721390469,1.1481715979149993,2.192025761818195,1.6712221139600012,11.953910876636641,11.90822243309736,10.863169823575904,458
3184,-0.78,0.34,-48.5,0.547,1.02798,3.72,-1.1,6.2,2,2.04,M,**,3.0,0.0,0.3336257526846924,0.4946572884590882,2.744290909833423,21.566660754236345,2.159191554123185,21.771598717584066,1.453125630651665,1.9622892372160554,0.27548304166579635,1.3238077217530888,1.3645593560288818,0.497203764333781,3.1505097661840553,8.395190005226064,698
3185,0.34,0.27,2.6,0.024,0.9906,3.4,0.44,12.2,2,4.14,M,*,2.0,0.0,0.031080972181900313,0.9752334474309757,9.71838132959468,19.861503278456823,8.954362539794136,9.03578503111471,1.3146566153068946,1.8355569098184403,1.0918205002968915,1.8569614439563957,1.3645593560288818,4.53152769761342,1.112256511137257,126.86814698887065,645
3186,0.26,0.5,2.2,0.048,0.99511,3.58,0.95,9.8,2,1.42,M,*,2.0,0.0,0.2826600420504861,0.39622817419315626,9.078687318708582,26.034228598488962,8.883157542838177,9.499564103791053,1.3337720326363063,1.9078799693429562,1.2613745712573687,1.6643227560403107,1.3645593560288818,0.08112377114899699,2.6436791864790585,3.455740910972371,224
3187,-1.14,0.27,7.2,0.034,0.992,3.11,-2.32,7.9,3,1.3,R,**,1.0,0.0,0.9436282436224576,0.2725123024396787,1.409049441078421,19.861503278456823,9.793649896146382,9.227615837439496,1.3206796084552703,1.7126243281126927,-9.210340371976182,1.4943073908070479,1.6712221139600012,0.041401305376025294,25.708416037613784,0.7730062734308804,441
3188,0.28,-0.82,4.1,0.046,1.03529,2.82,-2.13,11.6,2,3.82,R,**,3.0,0.0,0.34262012341865355,0.980320627345535,9.236569311403342,5.50820133066486,9.223912808395172,9.460472555919624,1.476026900536855,1.5801566407494803,-1.5836875393797318,1.810724140316208,1.3645593560288818,3.6550068013158254,3.249552756197564,129.5362653910305,507
3189,1.6,1.84,1.1,0.034,0.99145,3.32,-0.7,11.5,1,2.93,B,***,3.0,0.0,0.7020299104046162,0.23324073409483093,22.665966608705535,125.97949060154707,8.688809423850241,9.227615837439496,1.3183232712114186,1.802482093906701,0.5590395861791736,1.8029026402779156,0.9649150833430776,1.7120858639392664,11.194082004910792,0.41475421292792536,987
3190,0.32,2.9,7.8,0.042,1.01612,3.23,0.9,9.5,2,2.31,R,***,3.0,7.6923076923076925,0.20922267116957727,0.1520925563451775,9.556416316846391,438.5022434469692,9.905893519194029,9.382531255712264,1.4134897905483297,1.7645320327881149,1.245966385755967,1.6386513632451654,1.3645593560288818,0.7888327478128357,2.053293778896136,0.07494851684501773,415
3191,0.22,0.45,65.7,-0.516,1.01284,3.23,0.48,2.7,2,1.78,R,**,3.0,7.6923076923076925,0.5990110487979251,0.7408213493740862,8.76700635337258,24.546758463412502,23.746059948321147,1.66914124126339,1.4019170094907962,1.7645320327881149,1.1062087583132072,0.8736289338588689,1.3645593560288818,0.27970356031669497,7.8527010854040284,42.24135954721396,620
3192,1.83,1.46,30.5,0.06,0.99495,4.21,0.82,5.4,5,5.89,R,****,1.0,0.0,0.19595180652151034,0.06960414593819608,25.612435953686152,80.55927632043385,14.622251482694013,9.73580595976804,1.3331078243351,2.141864796445513,1.2208085590183475,1.2354574165671464,2.1575230219663686,10.989766334612503,1.9616286165193408,0.0032813084221846034,578
3193,0.93,-0.24,9.2,0.327,1.01921,4.21,2.41,0.6,2,2.83,M,*,2.0,7.6923076923076925,0.6899138433369781,0.7687778667228014,15.108632087862324,10.899243527166563,10.170282423514095,15.74269037297463,1.4241381015692962,2.141864796445513,1.630501045346343,0.41192704695947296,1.3645593560288818,1.5392768234685612,10.736929780837999,48.988326838614995,381
3194,-1.09,0.53,47.0,0.361,1.01205,4.5,1.37,9.1,2,1.76,R,**,1.0,7.6923076923076925,0.251234057306695,0.060546114168742005,1.5681301405598222,26.96963399965941,18.624965267098855,16.610717629903593,1.3990863969033003,2.2413772297833643,1.3822078202478976,1.6037837641820891,1.3645593560288818,0.2655463251281439,2.3726859571879566,0.0018776912979164265,559
3195,1.09,0.34,-60.0,0.164,0.99031,3.06,0.74,16.2,2,1.54,M,**,2.0,0.0,0.6922369156966702,0.44391523105288155,16.77454600803488,21.566660754236345,1.2694012371104983,11.904777934074843,1.3133985906786705,1.6905257822016475,1.1950014462819223,2.139828283870531,1.3645593560288818,0.1340816355634326,10.823111156036168,5.444883890781052,403
3196,-1.18,0.44,8.2,0.046,0.99584,3.2,0.84,9.4,3,1.17,R,**,3.0,7.6923076923076925,0.5041956539133012,0.6563843171365443,1.287909411573587,24.259622371210728,9.981077903684207,9.460472555919624,1.3367899615784573,1.7516993159108047,1.2271575999934745,1.6300043890316513,1.6712221139600012,0.013304413838902199,5.666440657331903,26.031449262806042,439
3197,-0.32,0.26,50.9,0.086,0.98038,3.15,0.42,7.6,3,1.0,R,*,3.0,0.0,0.5130810128221468,0.9299975761196995,5.092147438321603,19.629173032280775,19.64173091148186,10.257617230595848,1.267955636250757,1.7300999463636257,1.0845479859349119,1.4656611587308273,1.6712221139600012,1e-08,5.842385105380874,104.91564066288491,599
3198,0.32,-0.09,5.7,0.627,0.99184,4.54,-1.04,12.0,2,1.57,M,Desc,2.0,0.0,0.8866206004057579,0.5122403510479457,9.556416316846391,13.003134370846709,9.515838845387258,24.205724560204633,1.3199954294079494,2.254758439690451,0.3234887020709487,1.8416779958328868,1.3645593560288818,0.1493891327047702,21.128716678690374,9.654179408153624,493
3199,0.17,-0.07,6.0,0.006,0.97754,3.19,-0.56,10.3,3,5.23,R,**,1.0,16.666666666666664,0.6543123881968761,0.19421889819459048,8.38506080930294,13.312765322639146,9.571081283326508,8.695567285975386,1.2540150948291373,1.7474008010675137,0.6419226979001996,1.706250317593399,1.6712221139600012,8.22347853437938,9.49885081933649,0.19936459042719862,407
3200,-1.7,1.53,-30.0,-0.079,1.00508,2.15,0.56,8.1,4,3.16,R,**,1.0,0.0,0.4436406299182447,0.49527218184927924,0.2084954611717767,87.47548252775417,4.083575529495167,7.177188485868033,1.3733342993289306,1.22030834026004,1.134378716360675,1.5131036125216777,1.9297524380738358,2.14442744719158,4.6005135936835675,8.437016280296374,708
3201,0.26,0.77,-97.8,-0.108,0.95763,3.97,0.02,12.1,2,5.25,R,*,2.0,7.6923076923076925,0.812823255670748,0.31961980340312124,9.078687318708582,35.769903072841295,1e-08,6.692460700845135,1.1400185721598908,2.055870228216939,0.9267467735982186,1.849335508321254,1.3645593560288818,8.301423038020541,16.38994329707545,1.4629534117911265,328
3202,0.35,1.39,60.0,0.093,0.95701,2.62,0.63,10.8,8,5.92,M,**,1.0,0.0,0.0629716567222659,0.3213668220247936,9.799874213475514,74.18989657145285,22.11926478378436,10.400432162463192,1.1358773574203533,1.4819164394407807,1.1583928293937007,1.7471720168035931,2.729063748706473,11.125019631942108,1.2412749112531036,1.4952083972694474,671
3203,0.71,-0.8,15.8,-0.145,0.99782,3.07,0.45,9.2,2,1.2,B,**,1.0,0.0,0.5800492630772469,0.8114340413019845,12.960225646156177,5.6393627546752025,11.463587182676278,6.0986176018968425,1.3448742675703318,1.694968540734454,1.0954370196100445,1.6125713454780422,1.3645593560288818,0.01840962452744479,7.356635776456779,60.800793386668154,767
3204,1.4,0.31,13.1,0.664,1.03983,3.05,-0.28,7.5,3,1.27,R,Desc,3.0,0.0,0.38328168415700226,0.6416977214584062,20.250127570785292,20.81865019706756,10.925154625801316,25.375121632130632,1.4897304923095092,1.6860713171445327,0.7895514732350415,1.4559871737791508,1.6712221139600012,0.03353871997051108,3.737621723913658,23.778467668799767,499
3205,1.07,0.24,8.6,0.552,1.01095,3.33,-0.05,10.3,2,1.0,R,***,2.0,0.0,0.8594159677590841,0.21076373411607285,16.561543244617532,19.172633809843806,10.056546530141116,21.919953527505825,1.3951161928109572,1.806649559999193,0.896376896371224,1.706250317593399,1.3645593560288818,1e-08,19.240384866198195,0.2765084298819499,446
3206,0.71,0.49,32.5,0.34,1.00254,3.24,0.53,6.4,2,1.74,MM,*,2.0,7.6923076923076925,0.2785387075528142,0.1666516068004824,12.960225646156177,25.729692801047534,15.08166948287182,16.071832723466564,1.3635790186987244,1.7687889157630847,1.1239077550426675,1.3449887910977874,1.3645593560288818,0.2517567399018557,2.606448259925031,0.10805130008940905,373
3207,0.23,0.35,4.6,0.506,0.99923,3.18,-0.67,12.4,2,2.41,R,***,3.0,16.666666666666664,0.18822979226765613,0.5383134210357953,8.84441621719989,21.821923041342732,9.31465115407488,20.574090375389577,1.3505436214838524,1.7430916859937107,0.5773876852869672,1.8721201265800778,1.3645593560288818,0.9138472931893664,1.9101860045479595,11.775274797356055,900
3208,1.21,0.34,56.0,0.559,0.94621,3.12,3.11,10.4,3,1.48,B,**,3.0,0.0,0.655215401368692,0.2449523528914549,18.081143728913652,21.566660754236345,21.012118480470157,22.128496545770496,1.0551364260535037,1.7170099076692726,1.7685124522547653,1.7145127961874087,1.6712221139600012,0.10594827852603181,9.528415524168995,0.5045699170722716,656
3209,0.32,0.74,1.4,-0.17,0.99244,3.24,0.42,10.7,3,3.68,M,*,2.0,0.0,0.6211496450704668,0.49441968321896756,9.556416316846391,34.529272201317355,8.74160027482645,5.712988226436671,1.322555638131279,1.7687889157630847,1.0845479859349119,1.7390647125103604,1.6712221139600012,3.301124731147791,8.474359024803258,8.37906935298594,317
3210,0.18,0.76,109.9,0.431,0.99287,3.96,0.47,17.6,2,2.57,R,**,1.0,7.6923076923076925,0.47405297196317664,0.4134631265432347,8.460769414774614,35.35148407050823,38.3199775305555,18.471177216404968,1.3243813495742733,2.0522089224729965,1.1026310555354846,2.2303723528799826,1.3645593560288818,1.1329883638294849,5.108105345510535,4.097491172898407,670
3211,0.465,0.3,-59.1,0.087,0.9982,2.09,0.61,9.3,4,1.78,MB,*,3.0,0.0,0.5060550072880355,0.9370625873539032,10.761497966967365,20.57512370979586,1.3305630374174862,10.277958914835882,1.3464092372577194,1.182753923080478,1.1515902963988514,1.6213112983815463,1.9297524380738358,0.27970356031669497,5.702815062807904,108.14046262001753,694
3212,1.48,0.36,-28.8,0.039,0.99946,3.23,0.43,8.8,2,1.32,R,***,3.0,0.0,0.8504854492688182,0.6304462690049625,21.20013110573929,22.080206604480747,4.229398811297956,9.324286851650292,1.351461666334301,1.7645320327881149,1.0881908542844756,1.5771272669780634,1.3645593560288818,0.04710259143253005,18.658057411740426,22.153954000411694,796
3213,-0.04,-2.27,2.6,0.286,1.01619,2.97,0.64,9.2,2,4.78,R,***,3.0,7.6923076923076925,0.760474472234074,0.7138444257634587,6.873778230428149,1.0001000050001667,8.954362539794136,14.726931674956683,1.4137336908379396,1.650002732170333,1.1617768213000939,1.6125713454780422,1.3645593560288818,6.5669246612265,13.687945478740465,36.416048953774855,715
3214,1.49,-0.67,1.6,-0.923,0.9859,3.38,1.08,9.0,3,2.79,R,*,1.0,7.6923076923076925,0.9116400310053014,0.6950799163434236,21.320412680128616,6.571454419362957,8.776883001091859,1e-08,1.2938063895118237,1.8273443303330212,1.300358934900003,1.5949477672485952,1.6712221139600012,1.472726757016119,23.028546945234584,32.73508664327725,850
3215,-0.32,0.21,-50.6,0.042,0.99373,2.85,-0.71,12.4,2,5.17,B,**,1.0,0.0,0.5626740959476457,0.9585245343174535,5.092147438321603,18.50765685017808,1.9791739286069112,9.382531255712264,1.3280102862168834,1.594370662887918,0.5528479710603351,1.8721201265800778,1.3645593560288818,7.991850923229473,6.929641447365761,118.39388971484145,791
3216,1.95,-0.21,7.5,0.038,0.99143,3.37,0.43,18.5,3,5.48,R,**,3.0,0.0,0.9115146244303363,0.7632584533015085,27.221177158525773,11.29085149148225,9.849691764617061,9.30491234955222,1.318237347820252,1.823224168282454,1.0881908542844756,2.2866868326284906,1.6712221139600012,9.224209670931542,23.01861060300662,47.59645613744905,578
3217,1.26,-0.54,91.1,0.18,1.04047,3.22,0.44,10.0,4,1.42,M,**,3.0,0.0,0.738217390744469,0.11312277742109267,18.640020141969377,7.657605134545402,31.69695658362117,12.257809572961234,1.4916321400975188,1.7602648553397768,1.0918205002968915,1.6812192600250566,1.9297524380738358,0.08112377114899699,12.67866095936124,0.022924073358834673,268
3218,1.22,0.93,1.2,0.682,0.96119,3.38,0.35,5.1,2,2.57,MM,**,2.0,0.0,0.3090852204841844,0.32334428519231095,18.19223850818254,43.17969500035927,8.706388609052723,25.95399157079845,1.1629657168055094,1.8273443303330212,1.0586694242320531,1.2006511075838773,1.3645593560288818,1.1329883638294849,2.895363956108612,1.5323583754675087,574
3219,0.26,0.22,13.65,-0.308,1.0418,3.06,2.24,9.2,2,3.16,R,**,2.0,7.6923076923076925,0.7958160771186056,0.15690363191188372,9.078687318708582,18.726712867722608,11.03378496893872,3.810936939534399,1.4955609020873932,1.6905257822016475,1.5938991964418399,1.6125713454780422,1.3645593560288818,2.14442744719158,15.458200882339549,0.08489547069436963,448
3220,1.58,-1.98,18.6,0.205,1.03701,2.42,0.52,9.7,3,3.1,R,*,3.0,0.0,0.45524443054232877,0.661568678488136,22.418258174833227,1.406814074968857,12.035640830751046,12.81974819304943,1.4812633861122815,1.3766835720909143,1.1203929273743929,1.6558098484641353,1.6712221139600012,2.0269551493242983,4.787944073790439,26.863745776869155,420
3221,0.64,0.33,-13.1,0.034,0.99,2.3,0.51,13.4,2,1.35,B,***,2.0,0.0,0.602142724862948,0.6697404504395721,12.311177322959981,21.31438440173779,6.372934418110857,9.227615837439496,1.312049796070907,1.3094909133602626,1.1168657021043384,1.9461432599821955,1.3645593560288818,0.056343864196530126,7.9377897432858555,28.21596425692279,907
3222,0.0,-1.13,2.6,0.544,0.99786,3.62,0.52,10.2,7,1.79,B,***,2.0,0.0,0.6762855036937133,0.008881673283536728,7.150073021966931,3.824690566370721,8.954362539794136,21.682827627166503,1.3450360909490235,1.9235825203468782,1.1203929273743929,1.6979476329630379,2.5528078318668737,0.286920046646819,10.244989951207934,8.492929487117771e-07,548
3223,2.73,-0.63,4.6,-0.445,0.96424,3.9,0.4,10.2,3,1.17,R,*,3.0,7.6923076923076925,0.7429559236507841,0.47551443362713974,38.87227835563933,6.8881397809945,9.31465115407488,2.3022372496211907,1.1815986248497572,2.030102425675075,1.077222194412335,1.6979476329630379,1.6712221139600012,0.013304413838902199,12.88710839553694,7.169008369985271,614
3224,0.22,1.02,15.1,-0.152,0.96618,2.94,0.35,6.0,2,4.15,M,*,3.0,0.0,0.5770742909366698,0.43688453065897137,8.76700635337258,48.00324393171885,11.322749998215365,5.989371950206673,1.1930066926917775,1.6362720479176398,1.0586694242320531,1.3022821968250657,1.3645593560288818,4.560435531717056,7.281702572024234,5.108004522430991,359
3225,0.29,-0.84,1.85,-0.923,0.98594,3.56,0.29,7.0,3,1.0,B,*,3.0,0.0,0.7796543254163946,0.7850342855620241,9.316020685257413,5.380090485221067,8.821086337740045,1e-08,1.293988135702415,1.8999800287998017,1.0359419706647603,1.4066196146063936,1.6712221139600012,1e-08,14.621906290650728,53.26555641596166,716
3226,-1.09,-0.3,-51.1,0.056,0.9955,3.19,0.48,9.1,2,3.42,R,**,2.0,7.6923076923076925,0.7272904489054876,0.46682971337658175,1.5681301405598222,10.156303694601124,1.9374673221881151,9.656736280395057,1.335386896231205,1.7474008010675137,1.1062087583132072,1.6037837641820891,1.3645593560288818,2.691709667358471,12.210747593978352,6.659384589851217,522
3227,0.38,0.01,-30.5,0.048,0.99084,2.89,1.54,16.6,0,1.37,M,Desc,1.0,0.0,0.4768268589831134,0.3143075504926486,10.046394375144779,14.626795175831194,4.023570846468131,9.499564103791053,1.3156950147390236,1.613127876469075,1.4272474401266846,2.166084257932611,0.01,0.0629642751586921,5.157100887211007,1.3680735253408045,415
3228,1.23,-0.9,2.1,-0.542,1.00849,3.1,0.64,16.7,2,3.39,R,*,2.0,7.6923076923076925,0.2618619505422496,0.3152876839059098,18.30367353912256,5.013360123218028,8.865400706406488,1.462711947226194,1.386112615565954,1.7082274893738423,1.1617768213000939,2.1725986731254032,1.3645593560288818,2.625390737953159,2.461072704336158,1.3852215954700637,895
3229,-0.1,0.57,-50.9,0.036,0.99362,3.32,-1.04,10.1,2,2.17,R,**,2.0,0.0,0.6771028714384055,0.5017947268416505,6.469543593253786,28.26932928037026,1.954096669386872,9.266223794239941,1.3275477774558848,1.802482093906701,0.3234887020709487,1.6896041495811944,1.3645593560288818,0.629253682700734,10.273848427306955,8.890379376414094,958
3230,-0.11,0.42,-36.7,-0.905,0.99066,3.72,0.72,8.5,2,2.45,R,***,2.0,0.0,0.7809267836781331,0.7358305441785081,6.4033620345736715,23.695387234266697,3.3164109372390187,0.0032756764342010314,1.314916445859589,1.9622892372160554,1.1884442448827937,1.5500124097042962,1.3645593560288818,0.9664266610758188,14.686076313097164,41.11442362517893,877
3231,-2.05,0.29,0.9,-0.276,0.96707,2.01,-0.52,5.9,1,1.84,M,*,3.0,0.0,0.5472681832673725,0.0988906836969633,1e-08,20.334445877429346,8.653704348814038,4.217818541394387,1.198132568696939,1.1307428408945708,0.6643943842414098,1.2913848915659218,0.9649150833430776,0.3243811656559254,6.571817153390867,0.013383769393774503,727
3232,0.38,0.29,-62.8,0.136,0.99336,2.63,-1.37,9.5,2,1.15,M,**,3.0,0.0,0.8067562278171233,0.16916333642083703,10.046394375144779,20.334445877429346,1.0883224142727537,11.299384736845475,1.3264526491463369,1.4869826049002164,0.02536046571427538,1.6386513632451654,1.3645593560288818,0.010360502499369066,16.05128562081447,0.11471662727444078,323
