,ID,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,Region,PrecioBotella,Etiqueta,Clasificacion,prop_missings,Beneficio,Compra
3183,8068,0.53,0.02,0.9,0.035,1.01944,3.24,0.35,11.0,2,2.0,1.23,MB,**,0.0,462,1
3184,8069,0.59,0.39,52.1,0.063,0.96568,3.38,2.2,12.6,2,3.0,2.05,MB,**,0.0,644,1
3185,8073,0.86,0.51,3.15,-0.409,1.04315,3.43,0.47,8.9,3,2.0,1.5,r,*,0.0,576,1
3186,8075,0.42,0.17,2.0,0.621,0.962,3.37,0.03,12.0,4,1.0,1.42,m,?,7.6923076923076925,0,0
3187,8076,1.04,0.08,-66.6,0.018,0.95224,3.91,0.57,11.0,3,3.0,4.07,R,?,0.0,0,0
3188,8083,1.52,1.98,99999.0,0.462,0.9968,3.2,-0.18,7.4,4,2.0,2.37,R,?,0.0,0,0
3189,8086,0.785,0.49,7.7,0.049,0.996,3.05,-0.99,9.3,2,2.0,5.84,m,*,0.0,247,1
3190,8090,0.63,-0.17,1.9,0.122,0.99675,3.37,0.04,9.0,3,2.0,2.02,M,*,0.0,0,0
3191,8096,-0.58,0.0,-33.1,0.048,0.97429,3.19,0.43,4.0,2,3.0,3.91,R,**,0.0,487,1
3192,8103,0.36,0.57,-21.6,-0.731,1.01778,3.16,-1.31,9.1,2,2.0,2.86,B,?,0.0,0,0
3193,8104,0.98,1.61,67.7,0.052,0.9986,3.2,0.69,15.0,3,1.0,1.89,M,*,0.0,321,1
3194,8106,-0.35,0.19,2.0,-0.023,0.99522,2.61,0.09,10.0,2,2.0,3.0,M,?,0.0,0,0
3195,8107,0.26,0.61,1.9,0.066,1.00161,4.2,0.87,10.9,6,1.0,1.0,B,**,0.0,602,1
3196,8108,0.59,0.06,6.0,0.06,1.00515,3.41,0.43,10.8,2,1.0,2.39,R,?,7.6923076923076925,0,0
3197,8109,1.16,1.14,56.2,0.519,0.99516,3.35,0.51,15.2,2,1.0,4.28,M,*,0.0,399,1
3198,8112,0.23,-1.07,-82.1,0.034,0.99121,3.03,0.56,11.3,3,2.0,2.18,M,**,0.0,576,1
3199,8113,-0.48,1.66,-43.0,0.039,0.95321,3.85,3.38,12.2,3,3.0,3.67,R,**,0.0,661,1
3200,8114,0.27,1.47,-22.8,-0.434,0.9934,3.15,1.16,15.8,3,3.0,5.36,M,?,0.0,250,1
3201,8117,0.02,-0.57,39.2,0.036,1.02731,3.88,-0.2,12.1,2,1.0,1.0,R,*,0.0,570,1
3202,8118,0.94,0.35,45.3,-0.006,0.99525,3.51,-0.19,10.7,4,1.0,2.85,M,?,0.0,0,0
3203,8121,0.14,0.74,-96.2,0.054,0.9933,3.26,0.45,10.2,3,1.0,4.37,r,?,7.6923076923076925,576,1
3204,8122,0.36,0.27,34.9,0.028,0.99186,2.17,-0.65,14.2,1,3.0,2.56,B,***,0.0,915,1
3205,8123,0.51,0.3,-27.7,0.645,1.00309,2.5,0.42,5.6,3,2.0,2.35,R,**,0.0,434,1
3206,8124,0.17,0.49,-8.6,-0.541,0.95383,3.09,0.51,10.2,5,1.0,3.16,R,***,0.0,547,1
3207,8128,1.03,0.45,6.2,0.071,1.01693,3.21,1.28,11.8,6,3.0,1.0,m,*,0.0,0,0
3208,8129,0.24,0.27,11.4,0.034,0.96721,3.42,-1.31,9.0,3,3.0,2.27,MM,*,0.0,166,1
3209,8130,0.59,0.42,45.1,0.086,0.99546,5.26,0.6,11.5,4,1.0,6.86,M,**,0.0,352,1
3210,8132,0.25,0.35,99999.0,-0.923,0.9947,3.03,0.34,10.5,3,1.0,2.59,mm,*,0.0,395,1
3211,8133,0.5,0.36,1.8,0.084,0.99704,1.16,0.3,14.3,5,2.0,2.44,R,*,0.0,678,1
3212,8135,-0.555,0.27,-112.4,0.315,1.02799,2.46,0.32,10.0,4,1.0,1.0,r,?,7.6923076923076925,0,0
3213,8137,0.91,0.49,-16.5,-0.272,0.9928,2.17,1.45,13.8,4,3.0,3.29,B,**,0.0,660,1
3214,8138,0.3,-0.04,1.4,0.557,1.03133,2.95,-0.25,10.5,3,1.0,1.66,R,**,0.0,479,1
3215,8142,0.26,-0.1,-61.7,0.455,0.99077,2.95,-0.5,12.2,4,1.0,5.2,r,**,7.6923076923076925,771,1
3216,8149,1.64,0.31,9.1,0.036,0.99216,3.01,0.31,9.0,3,3.0,1.2,B,****,0.0,1143,1
3217,8155,-0.66,-0.53,-52.8,-0.923,0.97492,3.85,0.2,9.4,1,1.0,1.0,m,?,0.0,343,1
3218,8161,0.19,0.28,-22.9,0.042,0.98397,2.7,0.37,10.8,2,3.0,3.89,M,?,0.0,428,1
3219,8162,0.4,0.33,2.9,0.091,1.04515,3.02,-0.81,9.5,2,2.0,1.0,M,***,0.0,450,1
3220,8163,0.25,-0.64,13.7,0.24,0.97302,3.22,0.83,8.9,3,2.0,1.09,R,*,7.6923076923076925,575,1
3221,8164,0.2,1.37,6.3,0.522,0.98982,3.25,0.5,14.4,4,2.0,2.17,MM,?,16.666666666666664,330,1
3222,8167,0.24,0.34,4.7,0.04,0.95853,3.36,0.38,10.6,2,2.0,3.94,R,*,0.0,674,1
3223,8168,0.13,0.38,1.1,-0.233,0.99112,5.18,-0.96,11.8,3,1.0,2.87,R,**,0.0,507,1
3224,8169,1.37,1.54,1.4,0.04,1.02163,3.12,-1.0,8.3,2,3.0,1.62,R,*,0.0,556,1
3225,8170,0.05,-0.17,-49.9,-0.482,0.99182,3.07,0.23,8.9,3,3.0,1.83,R,*,0.0,384,1
3226,8173,-0.58,1.1,10.1,0.053,0.96551,3.01,-1.11,10.4,1,2.0,1.59,R,?,0.0,552,1
3227,8174,0.26,0.3,-98.7,-0.276,0.98995,3.48,0.52,12.5,1,2.0,1.39,M,**,0.0,644,1
3228,8175,0.22,0.95,-25.6,-0.342,0.9975,2.4,1.89,9.1,3,2.0,1.29,R,**,0.0,304,1
3229,8176,0.28,0.36,15.7,0.496,0.9893,2.48,0.39,12.4,3,3.0,1.53,M,**,0.0,551,1
3230,8177,0.46,1.39,-39.7,0.051,0.98734,2.21,2.15,9.0,2,3.0,2.22,B,**,0.0,753,1
3231,8178,1.9,-0.99,1.0,0.05,0.9936,3.15,1.15,14.0,4,3.0,2.95,M,**,0.0,779,1
3232,8183,0.64,0.49,-22.3,0.033,0.98081,3.2,-0.51,7.8,4,2.0,3.09,M,**,0.0,447,1
3233,8185,1.31,1.14,14.0,0.014,1.03227,2.27,-2.32,8.8,2,1.0,1.37,B,***,0.0,670,1
3234,8189,0.42,0.09,1.6,-0.564,0.95098,3.02,0.47,11.4,1,2.0,1.64,B,**,16.666666666666664,824,1
3235,8191,0.3,0.36,11.0,0.089,0.99354,3.05,-1.25,101.0,4,1.0,1.05,B,*,0.0,0,0
3236,8192,1.99,1.63,5.0,0.482,1.02897,2.27,-0.8,12.8,2,1.0,1.0,R,**,0.0,550,1
3237,8195,0.28,1.15,1.2,-0.037,0.96697,3.16,0.39,3.7,3,1.0,1.47,M,?,0.0,0,0
3238,8196,-1.12,0.27,53.7,-0.032,0.96889,2.94,1.58,101.0,3,3.0,2.2,m,*,7.6923076923076925,817,1
3239,8198,-0.96,0.49,2.0,0.414,1.011,2.66,-1.01,10.1,5,2.0,2.13,MB,**,0.0,504,1
3240,8200,0.67,0.27,2.9,0.039,0.96763,3.12,1.38,12.8,2,1.0,2.49,M,?,0.0,0,0
3241,8201,0.19,-0.12,15.9,0.038,0.99546,2.17,-0.76,10.7,2,1.0,4.1,B,***,0.0,550,1
3242,8204,0.39,-0.03,-4.8,0.36,1.01505,3.12,-0.72,14.9,2,2.0,1.85,R,*,7.6923076923076925,549,1
3243,8208,0.84,1.93,-38.1,-0.201,0.9971,3.54,0.58,9.3,3,3.0,2.84,M,**,0.0,0,0
3244,8210,0.22,0.26,52.7,-0.049,0.9917,1.92,-0.78,10.5,2,1.0,1.3,R,***,0.0,502,1
3245,8214,0.26,0.34,-20.5,0.05,0.9937,3.19,0.7,11.5,3,3.0,3.03,B,****,0.0,589,1
3246,8217,0.88,0.3,-60.8,0.27,0.99225,3.23,0.69,10.9,1,1.0,3.71,R,***,0.0,531,1
3247,8218,0.36,1.2,1.4,0.922,0.9936,3.21,-1.36,3.2,2,2.0,6.07,mm,?,0.0,114,1
3248,8219,0.46,0.26,7.2,0.522,0.99509,4.45,0.55,13.9,2,3.0,1.55,R,***,0.0,475,1
3249,8220,1.12,-1.47,-3.3,-0.36,1.02278,2.85,0.5,15.7,3,3.0,1.51,m,?,0.0,534,1
3250,8222,0.74,1.84,7.9,-0.174,0.9947,3.64,0.56,9.6,2,3.0,2.37,M,?,0.0,0,0
3251,8225,0.23,0.23,3.5,-0.35,0.99145,3.05,0.47,11.4,3,3.0,2.61,R,***,7.6923076923076925,691,1
3252,8227,0.67,0.55,-55.9,0.032,0.9968,3.17,0.03,9.4,4,3.0,1.93,b,?,7.6923076923076925,0,0
3253,8228,0.19,0.48,-54.1,-0.503,0.96324,2.9,1.64,12.5,4,3.0,1.0,B,***,0.0,581,1
3254,8229,0.36,0.54,60.1,0.385,1.04034,2.04,0.49,8.6,3,3.0,3.19,R,**,0.0,299,1
3255,8231,0.37,0.67,-56.2,0.299,0.98895,3.22,2.2,9.6,2,3.0,1.87,r,**,0.0,502,1
3256,8233,0.825,-0.81,40.8,-0.085,1.04723,2.72,2.15,10.7,4,2.0,1.66,r,*,0.0,0,0
3257,8235,-1.11,1.67,72.0,0.28,0.99884,2.17,0.87,16.2,2,2.0,3.93,M,?,0.0,537,1
3258,8240,0.53,0.54,1.8,-0.288,1.03016,1.51,0.33,13.4,2,3.0,2.74,M,?,7.6923076923076925,595,1
3259,8243,0.32,0.26,-48.2,0.05,0.98763,3.14,2.62,9.6,2,3.0,1.83,b,***,0.0,433,1
3260,8244,0.29,-0.58,-15.9,0.605,1.00856,3.52,0.36,11.8,1,3.0,4.0,R,****,0.0,837,1
3261,8248,1.59,0.21,62.6,0.05,0.9928,3.42,1.86,101.0,2,2.0,1.2,M,*,0.0,516,1
3262,8250,0.615,0.42,12.0,-0.418,0.99727,3.19,0.34,9.3,3,2.0,1.7,R,**,0.0,568,1
3263,8251,0.38,-0.72,4.5,0.038,0.99151,3.07,1.41,7.7,2,2.0,1.85,MB,***,0.0,927,1
3264,8253,-0.04,0.48,54.7,-0.235,1.00038,3.5,-0.84,7.2,2,3.0,1.64,R,**,0.0,489,1
3265,8254,-0.2,-1.26,-34.0,0.055,0.9986,4.27,0.61,9.1,2,1.0,1.06,R,*,0.0,510,1
3266,8257,-0.02,0.49,7.7,-0.556,1.03431,2.46,-0.43,10.0,4,1.0,2.0,M,**,0.0,579,1
3267,8258,0.42,0.49,42.2,0.28,1.02912,3.23,0.47,13.3,3,1.0,2.7,MB,**,0.0,1005,1
3268,8261,0.58,0.27,99999.0,0.566,1.06781,3.39,1.99,7.5,2,1.0,3.79,b,****,7.6923076923076925,972,1
3269,8263,1.48,-0.9,-22.8,0.579,0.97286,4.24,1.31,10.9,1,2.0,3.76,R,**,7.6923076923076925,595,1
3270,8267,1.45,-0.16,4.2,0.575,1.00911,2.49,-0.52,19.8,1,3.0,5.47,m,**,0.0,209,1
3271,8271,0.22,-1.2,42.0,0.093,1.03129,3.08,0.49,6.7,2,1.0,1.3,R,**,0.0,472,1
3272,8276,1.57,0.25,2.3,0.522,1.04676,3.08,0.44,8.3,2,3.0,6.36,M,**,0.0,0,0
3273,8277,0.5,1.77,1.1,-0.468,1.04259,3.21,0.42,10.9,4,2.0,1.69,R,**,0.0,560,1
3274,8278,0.22,0.22,16.65,-0.014,0.98455,4.39,-0.88,9.0,1,3.0,1.0,R,?,0.0,0,0
3275,8279,-0.83,0.22,1.4,0.041,0.91473,3.14,0.48,9.9,3,3.0,4.76,b,*,0.0,586,1
3276,8281,0.58,0.07,6.9,0.084,0.9944,2.55,2.23,9.7,1,3.0,2.04,m,**,0.0,364,1
3277,8282,-0.98,0.28,-4.1,0.029,0.98332,3.0,0.41,17.5,3,1.0,1.57,b,***,0.0,873,1
3278,8284,0.69,1.4,2.1,0.743,0.9962,3.03,0.51,9.9,4,2.0,1.0,m,?,0.0,393,1
3279,8287,0.36,1.38,-56.0,0.036,0.97167,4.16,1.89,10.0,2,2.0,3.1,M,*,0.0,303,1
3280,8290,-0.06,1.17,2.0,0.041,0.98066,2.03,1.02,9.3,5,2.0,1.0,B,*,7.6923076923076925,0,0
3281,8291,0.29,-0.94,119.1,0.044,0.96514,3.12,-0.28,11.7,3,3.0,2.31,r,?,0.0,430,1
3282,8293,0.38,-1.21,-31.6,0.08,0.9961,3.33,0.47,11.0,3,2.0,1.74,B,?,0.0,0,0
3283,8294,0.25,1.29,37.4,0.041,0.9969,2.57,0.7,9.1,3,1.0,3.11,b,****,0.0,546,1
3284,8296,0.34,0.26,10.3,0.041,0.99514,3.08,1.26,11.6,3,2.0,2.13,m,*,7.6923076923076925,340,1
3285,8299,-1.55,0.28,0.9,0.037,1.00438,3.13,-1.13,10.0,4,1.0,4.14,M,**,0.0,346,1
3286,8302,0.55,0.11,-77.8,0.035,0.97903,3.09,-1.57,9.7,2,3.0,1.53,m,*,0.0,210,1
3287,8304,-1.18,0.63,39.2,0.383,0.95508,4.11,0.49,9.5,4,1.0,2.4,R,***,0.0,368,1
3288,8307,-2.05,0.37,2.5,0.181,0.95155,3.14,0.42,10.6,3,2.0,1.26,M,*,0.0,399,1
3289,8308,0.19,0.31,-14.35,-0.413,1.01325,2.69,0.38,13.4,2,2.0,1.86,MM,***,7.6923076923076925,430,1
3290,8309,0.34,-1.3,-28.0,0.131,0.97143,3.35,0.77,8.3,3,1.0,2.15,R,?,0.0,0,0
3291,8311,-0.85,-1.06,-24.0,-0.424,0.9989,3.32,0.79,7.7,2,2.0,1.37,B,***,0.0,911,1
3292,8317,-1.28,0.29,2.4,0.029,0.98944,3.16,-0.37,13.9,3,3.0,2.16,B,***,0.0,686,1
3293,8329,0.12,0.26,2.3,-0.494,0.97982,2.85,0.63,101.0,2,1.0,2.62,R,*,0.0,598,1
3294,8332,0.54,0.04,1.7,-0.04,0.9942,3.68,0.48,11.4,1,3.0,1.84,B,?,7.6923076923076925,492,1
3295,8333,0.27,2.0,11.2,-0.159,0.99694,3.45,1.84,8.1,4,3.0,3.88,M,*,0.0,539,1
3296,8335,1.32,0.23,51.9,0.244,0.9986,3.26,0.54,101.0,2,2.0,1.94,m,*,7.6923076923076925,306,1
3297,8336,1.09,0.22,44.8,0.185,0.94899,4.01,0.98,3.6,7,3.0,2.39,R,?,0.0,0,0
3298,8337,-1.02,0.32,40.0,0.053,0.9906,3.13,0.28,11.1,3,1.0,1.07,B,?,0.0,0,0
3299,8339,0.31,-0.98,6.4,0.039,0.99513,3.42,-0.21,101.0,2,1.0,1.98,R,?,0.0,0,0
3300,8340,0.1,0.82,10.5,-0.227,0.99321,2.31,1.71,6.2,1,2.0,2.66,R,***,0.0,467,1
3301,8341,1.43,0.49,-57.5,0.041,0.9914,3.16,1.69,17.4,3,3.0,1.16,MM,*,0.0,0,0
3302,8342,0.12,-0.54,-12.2,0.048,0.99114,3.2,0.45,11.2,2,1.0,1.26,R,**,7.6923076923076925,867,1
3303,8346,-0.395,-0.12,18.9,0.059,1.01118,2.42,1.07,9.0,3,2.0,1.15,B,**,0.0,762,1
3304,8348,-0.23,-0.14,2.4,0.291,0.98006,3.09,0.88,8.0,2,2.0,5.42,MB,****,0.0,1188,1
3305,8350,-0.16,1.2,2.1,0.467,0.99705,3.31,0.47,9.7,3,1.0,1.8,R,?,0.0,0,0
3306,8351,0.45,0.34,19.8,-0.219,0.9976,2.41,-0.93,11.0,3,1.0,3.73,R,***,0.0,701,1
3307,8353,0.67,-0.76,1.8,0.031,0.9917,3.09,0.39,8.9,4,2.0,3.64,R,*,0.0,518,1
3308,8354,0.335,0.34,57.0,1.027,0.992,3.17,0.66,14.3,1,3.0,4.68,mb,***,0.0,681,1
3309,8357,0.28,0.45,-30.5,0.057,0.99442,3.16,0.49,9.8,2,1.0,1.58,r,**,0.0,517,1
3310,8368,0.44,0.26,99999.0,-0.256,0.98913,3.85,-0.78,9.2,3,1.0,1.49,MM,*,7.6923076923076925,156,1
3311,8370,1.21,0.28,2.1,0.196,1.03796,3.36,-0.93,6.4,4,1.0,3.41,R,?,0.0,0,0
3312,8371,-0.62,-1.01,14.8,0.024,0.97507,3.12,0.48,17.2,3,3.0,2.51,MM,*,7.6923076923076925,403,1
3313,8372,0.365,0.14,48.4,-0.124,0.9941,3.16,-1.12,8.9,3,3.0,1.0,R,**,7.6923076923076925,583,1
3314,8376,-1.11,-0.31,-112.2,0.048,0.9936,2.07,0.55,8.5,2,2.0,1.42,M,***,7.6923076923076925,346,1
3315,8377,0.835,1.27,-59.5,-0.21,1.00929,3.16,0.52,7.1,3,3.0,5.91,R,**,7.6923076923076925,782,1
3316,8379,1.38,0.17,65.6,0.073,1.03446,2.82,-0.48,8.8,2,2.0,2.33,R,*,0.0,577,1
3317,8380,-0.33,0.62,7.7,0.048,1.02877,3.23,0.47,15.4,2,1.0,4.45,B,?,0.0,0,0
3318,8381,-2.05,0.49,0.9,0.033,0.9932,2.49,-0.16,9.4,2,3.0,1.56,R,*,0.0,684,1
3319,8382,0.32,1.45,-16.6,0.046,0.9958,4.2,0.45,8.9,2,1.0,2.2,M,*,7.6923076923076925,332,1
3320,8383,0.32,1.17,4.9,0.036,0.99168,3.38,1.03,12.2,3,2.0,1.84,M,*,7.6923076923076925,598,1
3321,8384,-0.07,0.36,20.8,0.031,1.0309,2.49,1.93,7.3,3,3.0,4.29,R,**,7.6923076923076925,691,1
3322,8385,-0.57,2.0,-69.0,0.055,1.0004,4.27,0.55,8.9,4,3.0,5.32,R,**,0.0,583,1
3323,8386,0.19,0.3,-30.7,-0.098,0.98184,2.94,-0.82,11.2,4,2.0,2.41,M,*,0.0,224,1
3324,8389,0.22,0.48,-54.8,-0.205,0.99998,3.24,0.52,18.1,1,3.0,1.76,R,*,0.0,640,1
3325,8390,0.24,0.29,1.1,0.046,0.91473,2.98,0.39,11.5,3,3.0,5.82,R,***,0.0,448,1
3326,8393,1.74,-0.69,99999.0,0.028,1.02061,4.01,-0.9,12.5,3,2.0,1.0,M,**,0.0,241,1
3327,8394,1.03,2.04,9.1,0.52,0.99326,2.97,0.3,10.1,2,2.0,1.11,B,***,0.0,1079,1
3328,8401,0.38,-0.32,7.2,0.174,0.96714,1.78,3.38,10.0,3,2.0,1.0,B,?,7.6923076923076925,582,1
3329,8402,-0.45,1.38,31.7,0.29,0.9906,2.16,-0.56,11.0,1,2.0,1.0,M,*,0.0,523,1
3330,8403,-0.54,-0.01,6.2,0.568,0.99807,2.54,0.41,13.8,3,2.0,2.97,R,**,0.0,879,1
3331,8407,2.44,0.33,-42.1,-0.303,0.9969,2.93,0.29,12.9,3,3.0,1.0,R,**,0.0,542,1
3332,8409,-1.26,0.62,6.4,0.041,0.9521,2.29,-0.3,10.2,3,2.0,2.26,R,***,0.0,329,1
3333,8411,0.77,0.49,4.9,0.032,0.95363,3.63,-0.74,10.0,5,3.0,4.86,R,***,0.0,777,1
3334,8418,1.1,-0.71,-62.0,0.033,0.98962,3.33,0.49,12.4,2,1.0,3.21,R,*,0.0,615,1
3335,8419,0.21,0.42,5.3,0.547,0.97642,3.14,-0.16,101.0,3,1.0,1.46,R,?,0.0,0,0
3336,8420,0.46,1.48,16.1,0.936,0.99746,2.6,0.74,9.6,4,2.0,1.95,M,?,0.0,388,1
3337,8422,0.46,1.21,2.6,0.689,0.99922,3.15,0.51,13.9,5,3.0,4.86,R,?,0.0,0,0
3338,8424,2.26,-0.23,6.8,0.344,0.9942,3.16,0.67,16.4,4,1.0,3.93,B,***,0.0,742,1
3339,8425,0.21,1.22,3.8,-0.424,0.99215,3.34,0.39,10.8,3,2.0,2.32,R,**,0.0,602,1
3340,8428,0.34,-0.15,14.1,0.04,0.99655,3.74,1.08,12.4,3,3.0,1.49,B,?,0.0,671,1
3341,8429,-0.65,1.0,-8.2,0.31,0.94903,3.38,0.54,12.5,4,2.0,1.01,R,**,27.27272727272727,598,1
3342,8437,-1.06,0.03,4.0,-0.509,0.96526,3.15,1.23,8.1,2,3.0,1.47,B,***,0.0,707,1
3343,8438,1.29,1.75,-49.9,0.255,1.03895,4.09,-2.32,10.0,2,2.0,3.83,M,?,7.6923076923076925,359,1
3344,8442,0.31,-1.6,64.3,0.052,0.99602,3.24,1.8,8.8,2,2.0,2.46,B,*,0.0,328,1
3345,8446,-0.72,0.49,111.1,0.077,0.9963,3.23,0.63,9.5,6,2.0,1.0,M,?,0.0,0,0
3346,8447,0.255,0.16,1.2,0.328,0.98162,3.26,0.06,8.6,2,2.0,2.26,R,**,0.0,573,1
3347,8451,0.26,0.36,30.5,0.032,0.99134,3.1,1.91,5.6,3,1.0,1.57,R,**,7.6923076923076925,792,1
3348,8453,0.46,0.55,75.2,0.053,1.04268,2.81,1.55,101.0,3,2.0,2.03,B,***,0.0,760,1
3349,8454,1.72,1.47,-12.4,0.045,1.01138,2.79,-0.96,8.1,3,2.0,1.48,R,**,0.0,625,1
3350,8455,-0.33,0.26,99999.0,-0.088,1.02121,3.06,-0.26,13.0,2,1.0,3.2,MB,***,0.0,1293,1
3351,8456,0.87,0.45,1.3,-0.923,1.01993,3.08,-1.05,10.3,4,3.0,1.4,M,*,0.0,158,1
3352,8457,0.6,1.85,4.8,0.17,1.03824,3.18,0.47,9.4,2,2.0,3.57,r,?,0.0,317,1
3353,8463,0.23,0.31,-5.6,0.141,0.9969,1.16,0.55,8.4,3,2.0,1.81,R,***,0.0,464,1
3354,8466,-2.05,0.3,-6.3,-0.079,0.96049,2.92,0.19,11.0,4,2.0,6.86,B,**,0.0,754,1
3355,8469,0.25,0.38,-36.2,0.252,1.05972,3.21,-0.03,13.8,4,2.0,1.93,B,***,0.0,955,1
3356,8472,0.82,0.72,5.3,0.202,0.9914,3.24,0.4,11.3,3,2.0,1.08,M,?,0.0,479,1
3357,8473,-2.05,0.86,14.9,0.073,1.03963,4.09,0.52,101.0,2,3.0,2.95,M,?,0.0,0,0
3358,8474,0.33,-1.05,1.2,0.016,0.96847,3.33,0.62,14.0,1,2.0,4.36,M,*,0.0,569,1
3359,8477,-0.87,1.28,15.8,1.027,0.97812,3.24,0.47,5.9,2,1.0,1.0,M,*,7.6923076923076925,0,0
3360,8481,0.24,0.3,32.7,0.258,0.99225,3.39,0.59,6.1,1,2.0,1.0,B,***,7.6923076923076925,630,1
3361,8482,1.25,0.74,15.6,-0.112,0.9996,3.38,-0.4,4.8,3,2.0,1.31,R,*,0.0,630,1
3362,8487,0.78,1.09,9.1,0.031,0.9995,3.16,1.57,10.5,4,2.0,3.52,B,?,0.0,962,1
3363,8491,0.285,-1.03,33.0,-0.522,0.998,3.86,0.45,9.2,3,3.0,2.71,R,**,0.0,371,1
3364,8492,1.07,1.94,12.8,-0.396,0.99535,2.69,0.79,10.7,2,3.0,5.71,R,*,0.0,633,1
3365,8493,0.26,0.3,1.0,0.421,0.9928,2.33,-0.37,7.4,1,1.0,5.47,R,?,0.0,534,1
3366,8494,2.29,-2.27,-9.7,0.029,0.99534,3.41,0.36,8.6,2,3.0,1.85,B,****,0.0,1196,1
3367,8495,0.315,1.97,-33.4,-0.367,0.97428,2.79,0.29,8.7,1,3.0,1.09,M,*,0.0,318,1
3368,8504,0.3,-1.04,18.6,-0.082,0.99763,2.91,0.37,8.5,2,1.0,2.29,B,*,7.6923076923076925,518,1
3369,8505,0.16,0.34,55.5,-0.222,0.99365,3.43,0.58,14.2,2,3.0,1.77,m,****,0.0,588,1
3370,8507,-0.17,0.3,15.1,0.52,0.99534,3.11,1.6,3.5,5,1.0,4.58,B,**,0.0,480,1
3371,8509,0.22,0.29,0.9,0.034,0.98936,4.0,0.36,10.3,1,1.0,1.19,MM,*,0.0,394,1
3372,8511,0.3,0.16,4.2,-0.069,0.9905,3.95,0.91,7.2,1,2.0,1.82,m,?,0.0,0,0
3373,8512,0.68,0.52,-46.8,-0.154,1.00698,2.83,1.64,9.3,2,2.0,5.36,B,**,0.0,653,1
3374,8513,0.25,-0.73,-3.0,0.03,1.01438,3.09,0.68,12.8,2,3.0,1.79,M,*,0.0,469,1
3375,8516,2.73,0.36,1.6,0.422,0.93972,2.78,0.5,9.4,1,2.0,2.01,R,***,7.6923076923076925,634,1
3376,8517,-0.3,0.27,51.4,0.11,0.95282,3.08,0.41,9.0,2,1.0,4.49,m,**,0.0,309,1
3377,8519,1.15,-0.66,99999.0,0.467,0.9962,3.09,0.42,8.9,2,1.0,1.0,b,***,0.0,600,1
3378,8521,2.73,0.01,45.0,0.744,0.98255,3.05,1.66,13.7,2,1.0,1.27,MM,*,0.0,393,1
3379,8524,0.55,0.78,-113.5,-0.494,0.99514,3.35,0.58,14.4,3,2.0,6.0,R,**,0.0,790,1
3380,8526,1.47,0.13,2.0,0.076,0.9973,1.47,-1.0,23.4,2,3.0,1.03,R,*,0.0,551,1
3381,8527,0.27,0.33,19.9,0.32,0.99066,4.04,0.44,15.9,4,1.0,4.25,R,***,0.0,676,1
3382,8528,0.23,0.21,-3.5,0.035,0.9942,2.56,1.08,6.5,2,2.0,3.23,R,*,0.0,999,1
3383,8529,0.18,-0.35,1.4,0.045,1.00081,2.22,1.16,10.5,3,3.0,2.07,MM,*,0.0,222,1
3384,8530,0.23,0.09,6.8,0.142,0.99507,3.03,0.39,10.5,4,3.0,1.03,R,?,0.0,0,0
3385,8531,0.8,0.03,-56.5,0.631,0.99255,2.28,-0.74,6.4,4,3.0,2.89,M,****,0.0,670,1
3386,8534,0.27,0.43,-6.4,0.049,0.96553,3.41,3.38,14.5,2,3.0,6.7,B,**,0.0,698,1
3387,8538,-1.18,-0.57,49.4,-0.185,1.0287,3.31,1.41,9.5,2,2.0,1.44,B,?,7.6923076923076925,0,0
3388,8539,0.52,2.9,12.4,0.264,0.99622,3.14,1.31,9.7,2,3.0,5.48,B,**,0.0,617,1
3389,8544,0.11,0.41,1.9,0.084,0.9937,2.62,1.05,101.0,3,3.0,1.0,R,*,0.0,455,1
3390,8546,0.215,0.0,48.9,0.105,1.01067,3.43,0.57,10.6,3,2.0,6.58,m,?,0.0,0,0
3391,8548,-0.71,0.49,-37.6,0.37,1.00728,3.2,-0.93,11.5,3,2.0,1.67,R,**,0.0,678,1
3392,8550,0.36,0.39,99999.0,0.024,0.99116,3.15,1.68,11.9,4,2.0,5.42,B,**,0.0,886,1
3393,8551,2.73,0.39,53.8,0.056,1.02546,3.37,0.41,3.7,3,3.0,2.47,M,*,7.6923076923076925,246,1
3394,8559,1.79,0.44,7.0,-0.403,0.9949,3.46,0.45,16.8,1,1.0,5.31,m,***,7.6923076923076925,595,1
3395,8564,0.27,1.31,13.0,-0.473,0.98988,3.16,1.15,12.7,2,2.0,1.78,M,?,7.6923076923076925,523,1
3396,8565,-0.57,0.66,11.8,-0.018,1.03997,3.23,0.48,101.0,3,1.0,2.37,R,**,0.0,593,1
3397,8567,0.475,-0.03,12.7,0.028,1.0095,3.3,2.56,10.3,1,1.0,1.6,b,****,0.0,1115,1
3398,8569,0.37,-1.12,2.0,-0.887,0.9946,2.84,1.99,9.4,2,1.0,2.72,B,**,7.6923076923076925,426,1
3399,8571,0.59,-0.16,1.0,-0.558,0.9926,3.16,-0.06,12.1,5,2.0,1.95,R,?,7.6923076923076925,386,1
3400,8573,1.695,0.26,-29.5,0.553,0.98837,4.52,0.09,9.4,5,3.0,6.57,R,*,0.0,442,1
3401,8575,-0.62,0.34,-49.9,0.043,0.9962,3.42,0.77,10.6,2,3.0,3.02,B,**,0.0,917,1
